ID,School,RouteNumber,SafePassage
609710,HARLAN HS,88,"<MultiGeometry><LineString><coordinates>-87.620595,41.72179,0.0 -87.62107,41.721781,0.0 -87.621749,41.72177,0.0 -87.622204,41.721762,0.0 -87.622613,41.721755,0.0 -87.623077,41.721742,0.0 -87.623411,41.721726,0.0 -87.623735,41.721679,0.0</coordinates></LineString><LineString><coordinates>-87.620145,41.71269,0.0 -87.620179,41.712964,0.0 -87.620218,41.713243,0.0 -87.620236,41.713386,0.0 -87.620251,41.713498,0.0 -87.620291,41.713792,0.0 -87.620291,41.713792,0.0 -87.620323,41.714019,0.0 -87.620328,41.71405,0.0 -87.620359,41.714287,0.0 -87.62038,41.714455,0.0 -87.620412,41.714702,0.0 -87.620413,41.714708,0.0 -87.620451,41.715007,0.0 -87.620464,41.715201,0.0 -87.620475,41.715415,0.0 -87.620478,41.715482,0.0 -87.620464,41.715766,0.0 -87.620472,41.716048,0.0 -87.620474,41.716327,0.0 -87.620475,41.716455,0.0 -87.620478,41.716582,0.0 -87.620484,41.71681,0.0 -87.620498,41.71743,0.0 -87.620511,41.717966,0.0 -87.620514,41.71815,0.0 -87.620519,41.718346,0.0 -87.620525,41.718626,0.0 -87.620536,41.719084,0.0 -87.62055,41.719782,0.0 -87.620554,41.719969,0.0 -87.620557,41.720137,0.0 -87.620564,41.720442,0.0 -87.620575,41.720874,0.0 -87.620582,41.721178,0.0 -87.620584,41.721282,0.0 -87.620589,41.721558,0.0 -87.620595,41.72179,0.0</coordinates></LineString><LineString><coordinates>-87.618998,41.721817,0.0 -87.619017,41.721817,0.0 -87.619241,41.721813,0.0 -87.619648,41.721806,0.0 -87.620275,41.721796,0.0 -87.620595,41.72179,0.0</coordinates></LineString></MultiGeometry>"
609711,HARPER HS,89,"<MultiGeometry><LineString><coordinates>-87.668952,41.773959,0.0 -87.668949,41.773877,0.0 -87.668934,41.773186,0.0 -87.668913,41.772488,0.0 -87.668906,41.77224,0.0 -87.668892,41.77214,0.0 -87.669065,41.772138,0.0 -87.669501,41.772134,0.0 -87.669907,41.772129,0.0 -87.670098,41.772127,0.0 -87.67029,41.772125,0.0 -87.670704,41.772119,0.0 -87.67072,41.772119,0.0 -87.671131,41.772114,0.0 -87.671302,41.772113,0.0 -87.67149,41.772111,0.0 -87.671911,41.772105,0.0 -87.672381,41.772099,0.0 -87.672511,41.772098,0.0 -87.672761,41.772095,0.0 -87.673719,41.772084,0.0</coordinates></LineString><LineString><coordinates>-87.668952,41.773959,0.0 -87.669187,41.773957,0.0 -87.669554,41.773953,0.0 -87.669972,41.773948,0.0 -87.670153,41.773945,0.0 -87.670388,41.773942,0.0 -87.670701,41.773938,0.0 -87.670755,41.773938,0.0 -87.671194,41.773933,0.0 -87.671357,41.77393,0.0 -87.671512,41.773927,0.0 -87.67196,41.773922,0.0 -87.672399,41.773917,0.0 -87.672561,41.773914,0.0 -87.672709,41.773912,0.0 -87.673162,41.773907,0.0 -87.673526,41.773903,0.0 -87.673762,41.773899,0.0</coordinates></LineString><LineString><coordinates>-87.664076,41.77402,0.0 -87.664317,41.774018,0.0 -87.664735,41.774012,0.0 -87.665115,41.774006,0.0 -87.665342,41.774004,0.0 -87.665557,41.774001,0.0 -87.665944,41.773996,0.0 -87.66639,41.77399,0.0 -87.666545,41.773988,0.0 -87.666724,41.773986,0.0 -87.667147,41.773981,0.0 -87.667525,41.773976,0.0 -87.667752,41.773974,0.0 -87.667954,41.773972,0.0 -87.668352,41.773967,0.0 -87.668665,41.773963,0.0 -87.668952,41.773959,0.0</coordinates></LineString><LineString><coordinates>-87.669004,41.775777,0.0 -87.669168,41.775776,0.0 -87.669602,41.77577,0.0 -87.670043,41.775765,0.0 -87.670206,41.775762,0.0 -87.670369,41.77576,0.0 -87.670682,41.775755,0.0 -87.670806,41.775754,0.0 -87.671249,41.775748,0.0 -87.671405,41.775746,0.0 -87.671568,41.775743,0.0 -87.672011,41.775738,0.0 -87.67245,41.775733,0.0 -87.672612,41.77573,0.0 -87.672793,41.775728,0.0 -87.673214,41.775722,0.0 -87.673626,41.775717,0.0 -87.673814,41.775714,0.0</coordinates></LineString><LineString><coordinates>-87.668952,41.773959,0.0 -87.668956,41.774067,0.0 -87.668968,41.774514,0.0 -87.668988,41.775248,0.0 -87.669001,41.775677,0.0 -87.669004,41.775777,0.0</coordinates></LineString><LineString><coordinates>-87.669053,41.777597,0.0 -87.669264,41.777594,0.0 -87.669653,41.777588,0.0 -87.670057,41.777583,0.0 -87.670253,41.77758,0.0 -87.670449,41.777577,0.0 -87.670664,41.777574,0.0 -87.670859,41.777572,0.0 -87.671271,41.777566,0.0 -87.671457,41.777564,0.0</coordinates></LineString><LineString><coordinates>-87.669004,41.775777,0.0 -87.669007,41.775874,0.0 -87.669013,41.776057,0.0 -87.669026,41.776645,0.0 -87.66905,41.777489,0.0 -87.669053,41.777597,0.0</coordinates></LineString><LineString><coordinates>-87.669053,41.777597,0.0 -87.669057,41.777722,0.0 -87.669072,41.7783,0.0 -87.669073,41.778365,0.0 -87.669087,41.778885,0.0 -87.669097,41.779258,0.0 -87.669085,41.779391,0.0 -87.669303,41.779389,0.0 -87.670112,41.779376,0.0 -87.67029,41.779375,0.0 -87.67052,41.779373,0.0 -87.670645,41.779371,0.0 -87.671285,41.779362,0.0 -87.6715,41.779358,0.0</coordinates></LineString></MultiGeometry>"
609712,HIRSCH HS,90,"<MultiGeometry><LineString><coordinates>-87.602806,41.753145,0.0 -87.602458,41.753149,0.0 -87.602211,41.753152,0.0 -87.602201,41.753152,0.0 -87.601873,41.753155,0.0 -87.601596,41.753158,0.0</coordinates></LineString><LineString><coordinates>-87.600386,41.75317,0.0 -87.600765,41.753166,0.0 -87.600999,41.753164,0.0 -87.601026,41.753163,0.0 -87.601241,41.753161,0.0 -87.601596,41.753158,0.0</coordinates></LineString><LineString><coordinates>-87.601596,41.753158,0.0 -87.601626,41.753827,0.0 -87.601655,41.754468,0.0 -87.60168,41.755025,0.0</coordinates></LineString></MultiGeometry>"
609768,HOPE PREP HS,91,"<MultiGeometry><LineString><coordinates>-87.642724,41.793996,0.0 -87.642865,41.793994,0.0 -87.642991,41.793991,0.0 -87.643173,41.793988,0.0 -87.643743,41.793978,0.0 -87.64394,41.793974,0.0 -87.644319,41.793967,0.0 -87.644904,41.793958,0.0 -87.645156,41.793952,0.0</coordinates></LineString><LineString><coordinates>-87.642637,41.790716,0.0 -87.64265,41.791175,0.0 -87.642662,41.7916,0.0 -87.64267,41.791865,0.0 -87.642676,41.792077,0.0 -87.64268,41.79225,0.0 -87.642686,41.792469,0.0 -87.642691,41.79266,0.0 -87.64271,41.793447,0.0 -87.642712,41.793519,0.0 -87.642719,41.793835,0.0 -87.642724,41.793996,0.0</coordinates></LineString><LineString><coordinates>-87.64151,41.794019,0.0 -87.641767,41.794015,0.0 -87.642284,41.794004,0.0 -87.642724,41.793996,0.0</coordinates></LineString><LineString><coordinates>-87.641421,41.790739,0.0 -87.641425,41.79088,0.0 -87.641442,41.791455,0.0 -87.641453,41.791858,0.0 -87.641461,41.792137,0.0 -87.641469,41.792493,0.0 -87.641477,41.792851,0.0 -87.641487,41.793197,0.0 -87.64151,41.794019,0.0</coordinates></LineString><LineString><coordinates>-87.64151,41.794019,0.0 -87.641063,41.794027,0.0 -87.64057,41.794036,0.0 -87.640325,41.79404,0.0 -87.640305,41.794041,0.0 -87.640131,41.794044,0.0 -87.640079,41.794045,0.0 -87.640051,41.794045,0.0 -87.639969,41.794047,0.0 -87.639944,41.794047,0.0 -87.639809,41.79405,0.0 -87.639637,41.794053,0.0 -87.639225,41.79406,0.0 -87.63878,41.794069,0.0 -87.637997,41.794083,0.0 -87.637863,41.794085,0.0</coordinates></LineString></MultiGeometry>"
609713,HYDE PARK HS,92,"<MultiGeometry><LineString><coordinates>-87.586464,41.780627,0.0 -87.586878,41.780612,0.0 -87.587205,41.780608,0.0 -87.587461,41.780605,0.0 -87.587832,41.7806,0.0 -87.588007,41.780598,0.0 -87.588139,41.780596,0.0 -87.588299,41.780594,0.0 -87.588657,41.780588,0.0 -87.588979,41.780589,0.0 -87.589125,41.780589,0.0 -87.589537,41.780589,0.0 -87.590024,41.78059,0.0 -87.590063,41.78059,0.0 -87.590351,41.780587,0.0 -87.590386,41.780586,0.0 -87.590446,41.780586,0.0 -87.590712,41.780583,0.0 -87.590725,41.780583,0.0 -87.590885,41.780581,0.0 -87.591227,41.780578,0.0 -87.591534,41.780574,0.0 -87.591905,41.78057,0.0 -87.592201,41.780567,0.0 -87.592481,41.780565,0.0 -87.592771,41.780563,0.0 -87.593066,41.78056,0.0 -87.593427,41.780557,0.0 -87.593754,41.780553,0.0 -87.594065,41.78055,0.0 -87.594315,41.780548,0.0 -87.594653,41.780545,0.0 -87.594962,41.780542,0.0 -87.595125,41.780541,0.0 -87.595539,41.780537,0.0 -87.595937,41.780532,0.0 -87.59621,41.78053,0.0 -87.596544,41.780527,0.0 -87.596762,41.780524,0.0 -87.596996,41.780521,0.0 -87.597252,41.780518,0.0 -87.597305,41.780517,0.0 -87.59747,41.780515,0.0 -87.597602,41.780514,0.0 -87.597829,41.780511,0.0 -87.598209,41.780508,0.0 -87.598542,41.780504,0.0 -87.598822,41.780501,0.0 -87.599107,41.780498,0.0 -87.59918,41.780497,0.0 -87.599331,41.780495,0.0 -87.59945,41.780494,0.0 -87.599691,41.780491,0.0 -87.599987,41.780489,0.0 -87.600251,41.780486,0.0 -87.600465,41.780483,0.0 -87.600717,41.78048,0.0 -87.600947,41.780477,0.0 -87.601074,41.780476,0.0</coordinates></LineString><LineString><coordinates>-87.586302,41.773347,0.0 -87.586306,41.773807,0.0 -87.586324,41.774082,0.0 -87.586329,41.774264,0.0 -87.58634,41.774628,0.0 -87.586333,41.774919,0.0 -87.586295,41.775183,0.0 -87.586302,41.776097,0.0 -87.586319,41.776544,0.0 -87.586323,41.776653,0.0 -87.58633,41.776886,0.0 -87.586335,41.776988,0.0 -87.586347,41.777205,0.0 -87.586356,41.777363,0.0 -87.586368,41.777581,0.0 -87.586379,41.777792,0.0 -87.586382,41.777853,0.0 -87.586394,41.778068,0.0 -87.586405,41.778282,0.0 -87.586419,41.778546,0.0 -87.586426,41.778777,0.0 -87.586434,41.779062,0.0 -87.586437,41.77919,0.0 -87.586444,41.779463,0.0 -87.586452,41.779725,0.0 -87.586458,41.780044,0.0 -87.586458,41.780302,0.0 -87.586464,41.780627,0.0</coordinates></LineString><LineString><coordinates>-87.586464,41.780627,0.0 -87.58647,41.780993,0.0 -87.58648,41.781212,0.0 -87.586494,41.781564,0.0 -87.586501,41.781849,0.0 -87.586507,41.782117,0.0 -87.586514,41.782382,0.0 -87.586522,41.782708,0.0 -87.586526,41.782917,0.0 -87.58653,41.783106,0.0 -87.586534,41.783298,0.0 -87.586537,41.783501,0.0 -87.586542,41.783753,0.0 -87.586545,41.783845,0.0 -87.58655,41.784083,0.0 -87.586555,41.784292,0.0 -87.586562,41.784578,0.0 -87.586564,41.784654,0.0 -87.586566,41.784753,0.0 -87.586571,41.784956,0.0 -87.586576,41.785141,0.0 -87.586583,41.785432,0.0 -87.586601,41.78615,0.0</coordinates></LineString></MultiGeometry>"
609762,JULIAN HS,93,"<LineString><coordinates>-87.64267,41.701466,0.0 -87.642678,41.701706,0.0 -87.642694,41.702234,0.0 -87.642708,41.702676,0.0 -87.642719,41.703062,0.0 -87.642727,41.703287,0.0 -87.642746,41.703854,0.0 -87.642759,41.70431,0.0 -87.642777,41.704928,0.0 -87.642783,41.705103,0.0 -87.642794,41.70541,0.0 -87.642825,41.706458,0.0 -87.64283,41.706622,0.0 -87.64284,41.706925,0.0 -87.643147,41.706922,0.0 -87.643746,41.706914,0.0 -87.643923,41.706913,0.0 -87.644046,41.706913,0.0 -87.644365,41.706911,0.0 -87.644717,41.706908,0.0 -87.64527,41.706902,0.0 -87.645529,41.706899,0.0 -87.646198,41.706893,0.0 -87.646486,41.706891,0.0 -87.646923,41.706888,0.0 -87.647342,41.706886,0.0 -87.6477,41.706881,0.0 -87.648121,41.706876,0.0 -87.648707,41.706871,0.0 -87.648921,41.70687,0.0 -87.649235,41.706868,0.0 -87.649779,41.706863,0.0 -87.650132,41.70686,0.0 -87.650407,41.706858,0.0 -87.650909,41.706853,0.0 -87.651349,41.706849,0.0 -87.651503,41.706847,0.0 -87.651956,41.706844,0.0 -87.652564,41.706836,0.0 -87.65263,41.706835,0.0 -87.652937,41.70683,0.0 -87.65308,41.706828,0.0 -87.653312,41.706823,0.0 -87.653619,41.706825,0.0 -87.653685,41.706825,0.0 -87.654026,41.706827,0.0 -87.654426,41.706818,0.0 -87.655004,41.706806,0.0 -87.655078,41.706805,0.0 -87.655592,41.706803,0.0 -87.655685,41.706801,0.0 -87.656025,41.706793,0.0</coordinates></LineString>"
609715,KELLY HS,94,"<LineString><coordinates>-87.694488,41.817368,0.0 -87.694494,41.817485,0.0 -87.6945,41.817655,0.0 -87.69451,41.817954,0.0 -87.694519,41.818211,0.0 -87.694522,41.818327,0.0 -87.694527,41.818477,0.0 -87.694533,41.818701,0.0 -87.69454,41.818946,0.0 -87.694547,41.819171,0.0 -87.69455,41.819289,0.0 -87.694553,41.819416,0.0 -87.694554,41.819433,0.0 -87.694558,41.819608,0.0 -87.694559,41.819641,0.0 -87.694572,41.820031,0.0 -87.694576,41.820137,0.0 -87.694581,41.820278,0.0 -87.694587,41.820466,0.0 -87.694594,41.820668,0.0 -87.694594,41.820682,0.0 -87.6946,41.820857,0.0 -87.694607,41.82104,0.0 -87.694612,41.821176,0.0 -87.694616,41.821311,0.0 -87.694623,41.821509,0.0 -87.694629,41.821661,0.0 -87.694635,41.821901,0.0 -87.69464,41.822059,0.0 -87.694646,41.822234,0.0 -87.694651,41.822347,0.0 -87.694652,41.822368,0.0 -87.694653,41.822542,0.0 -87.694633,41.822794,0.0 -87.69462,41.822957,0.0 -87.694622,41.823122,0.0 -87.694628,41.823302,0.0 -87.694633,41.823478,0.0 -87.694639,41.823707,0.0 -87.694641,41.82382,0.0 -87.694651,41.824021,0.0 -87.694655,41.824155,0.0 -87.694657,41.824214,0.0 -87.694662,41.82439,0.0 -87.694667,41.824622,0.0 -87.694671,41.824779,0.0 -87.694677,41.824955,0.0 -87.694682,41.8251,0.0 -87.694688,41.825289,0.0 -87.694695,41.825529,0.0 -87.6947,41.82571,0.0 -87.694706,41.825909,0.0 -87.694711,41.826083,0.0 -87.694714,41.826233,0.0 -87.694715,41.826242,0.0 -87.694719,41.826428,0.0 -87.69472,41.826463,0.0 -87.694721,41.82647,0.0 -87.694721,41.826471,0.0 -87.694724,41.826593,0.0 -87.694725,41.826645,0.0 -87.694728,41.826741,0.0 -87.694733,41.826888,0.0 -87.694739,41.827047,0.0 -87.694746,41.827346,0.0</coordinates></LineString>"
609746,KENWOOD HS,95,"<LineString><coordinates>-87.590537,41.803779,0.0 -87.590536,41.803764,0.0 -87.590533,41.803595,0.0 -87.590529,41.803436,0.0 -87.590524,41.803167,0.0 -87.590522,41.803003,0.0 -87.590515,41.802676,0.0 -87.590513,41.802445,0.0 -87.590177,41.802448,0.0 -87.589858,41.802453,0.0 -87.589624,41.802457,0.0 -87.58935,41.802459,0.0 -87.58916,41.802463,0.0 -87.589153,41.80208,0.0 -87.589148,41.801824,0.0 -87.589142,41.801577,0.0 -87.589137,41.80135,0.0 -87.589135,41.801215,0.0 -87.589129,41.801018,0.0 -87.589016,41.801019,0.0 -87.588797,41.801023,0.0 -87.588465,41.801027,0.0 -87.588429,41.801027,0.0 -87.587902,41.801034,0.0 -87.587509,41.801036,0.0</coordinates></LineString>"
609722,MANLEY HS,96,"<MultiGeometry><LineString><coordinates>-87.70093,41.871016,0.0 -87.701295,41.871012,0.0 -87.701503,41.87101,0.0 -87.701726,41.871008,0.0 -87.701919,41.871005,0.0 -87.702142,41.871002,0.0 -87.702327,41.871,0.0 -87.70255,41.870998,0.0 -87.702727,41.870996,0.0 -87.702927,41.870994,0.0 -87.703173,41.870991,0.0 -87.703381,41.87099,0.0 -87.703667,41.870987,0.0 -87.703829,41.870986,0.0 -87.704036,41.870984,0.0 -87.704214,41.870981,0.0 -87.70443,41.870978,0.0 -87.704645,41.870975,0.0 -87.704829,41.870973,0.0 -87.705052,41.870969,0.0 -87.705181,41.870968,0.0 -87.705281,41.870967,0.0 -87.705536,41.870967,0.0 -87.70583,41.870967,0.0 -87.706102,41.870968,0.0 -87.70624,41.870966,0.0 -87.706416,41.870964,0.0 -87.706435,41.870963,0.0 -87.706453,41.870963,0.0 -87.706761,41.870962,0.0 -87.707148,41.870958,0.0 -87.707505,41.870952,0.0 -87.707799,41.870948,0.0 -87.7081,41.870943,0.0 -87.708267,41.870942,0.0 -87.708578,41.870939,0.0 -87.708818,41.870935,0.0 -87.709152,41.870931,0.0 -87.70957,41.870926,0.0 -87.709841,41.870923,0.0 -87.710118,41.870916,0.0 -87.710391,41.870908,0.0 -87.710695,41.870908,0.0</coordinates></LineString><LineString><coordinates>-87.700794,41.866464,0.0 -87.700803,41.866748,0.0 -87.700806,41.86693,0.0 -87.700808,41.86699,0.0 -87.700814,41.867172,0.0 -87.700819,41.867371,0.0 -87.700824,41.867624,0.0 -87.700825,41.867668,0.0 -87.700827,41.867744,0.0 -87.700832,41.867957,0.0 -87.700836,41.868055,0.0 -87.700848,41.868288,0.0 -87.700857,41.868453,0.0 -87.700859,41.868564,0.0 -87.700858,41.868656,0.0 -87.700862,41.868766,0.0 -87.700863,41.868809,0.0 -87.700864,41.868839,0.0 -87.700867,41.868918,0.0 -87.700868,41.868952,0.0 -87.700867,41.869097,0.0 -87.700875,41.869196,0.0 -87.700885,41.869331,0.0 -87.700888,41.869475,0.0 -87.700893,41.869652,0.0 -87.700894,41.869683,0.0 -87.700901,41.869888,0.0 -87.700903,41.870107,0.0 -87.700905,41.870282,0.0 -87.70091,41.870431,0.0 -87.700914,41.870558,0.0 -87.700916,41.870603,0.0 -87.700923,41.870777,0.0 -87.70093,41.871016,0.0</coordinates></LineString><LineString><coordinates>-87.701019,41.873755,0.0 -87.70101,41.873494,0.0 -87.701005,41.873305,0.0 -87.701004,41.873277,0.0 -87.701,41.873103,0.0 -87.700995,41.872919,0.0 -87.700991,41.872835,0.0 -87.700984,41.872662,0.0 -87.70098,41.872529,0.0 -87.700975,41.872382,0.0 -87.700975,41.872379,0.0 -87.700968,41.872172,0.0 -87.700963,41.872045,0.0 -87.700959,41.871925,0.0 -87.70093,41.871016,0.0</coordinates></LineString></MultiGeometry>"
609723,MARSHALL HS,97,"<MultiGeometry><LineString><coordinates>-87.708512,41.880951,0.0 -87.708321,41.880954,0.0 -87.708071,41.880957,0.0 -87.707719,41.880961,0.0 -87.707018,41.88097,0.0 -87.706129,41.880981,0.0 -87.706124,41.880805,0.0 -87.706121,41.880715,0.0 -87.706114,41.880518,0.0 -87.706106,41.880325,0.0 -87.706104,41.880288,0.0 -87.706097,41.880072,0.0 -87.706092,41.879887,0.0 -87.706088,41.879744,0.0 -87.706086,41.879657,0.0 -87.70608,41.879488,0.0 -87.706076,41.879285,0.0 -87.706071,41.879105,0.0 -87.706071,41.879087,0.0 -87.706062,41.878812,0.0 -87.706057,41.878604,0.0 -87.706051,41.878377,0.0 -87.706046,41.878213,0.0 -87.706043,41.878071,0.0 -87.706037,41.877902,0.0 -87.706037,41.877884,0.0 -87.706035,41.877694,0.0 -87.706025,41.877454,0.0 -87.706021,41.877334,0.0</coordinates></LineString><LineString><coordinates>-87.708512,41.880951,0.0 -87.708496,41.880517,0.0 -87.70849,41.880319,0.0 -87.70849,41.880295,0.0 -87.708483,41.880075,0.0 -87.708477,41.879878,0.0 -87.708468,41.879634,0.0</coordinates></LineString><LineString><coordinates>-87.711011,41.880925,0.0 -87.710716,41.880926,0.0 -87.710551,41.880927,0.0 -87.710289,41.880931,0.0 -87.710085,41.880933,0.0 -87.709965,41.880935,0.0 -87.709551,41.880939,0.0 -87.709125,41.880944,0.0 -87.708836,41.880948,0.0 -87.708512,41.880951,0.0</coordinates></LineString></MultiGeometry>"
609725,MORGAN PARK HS,98,"<MultiGeometry><LineString><coordinates>-87.663948,41.691253,0.0 -87.664078,41.691057,0.0 -87.664173,41.690902,0.0 -87.664294,41.690701,0.0 -87.664362,41.690589,0.0 -87.664443,41.690458,0.0 -87.664548,41.690281,0.0 -87.664664,41.690087,0.0 -87.664788,41.68988,0.0 -87.664867,41.689737,0.0 -87.664991,41.689516,0.0 -87.665064,41.689384,0.0 -87.665151,41.689233,0.0 -87.665216,41.689118,0.0 -87.665234,41.689087,0.0 -87.665268,41.689026,0.0 -87.665419,41.688763,0.0 -87.665536,41.688556,0.0 -87.665633,41.688387,0.0 -87.665799,41.688098,0.0 -87.665933,41.687861,0.0 -87.666034,41.687683,0.0 -87.66611,41.687549,0.0 -87.66623,41.68734,0.0 -87.666352,41.687128,0.0 -87.666465,41.686933,0.0 -87.666594,41.686705,0.0 -87.666854,41.686788,0.0 -87.667015,41.686839,0.0 -87.667216,41.686902,0.0 -87.66724,41.68691,0.0 -87.667365,41.68695,0.0 -87.667514,41.686998,0.0 -87.66764,41.68704,0.0 -87.667878,41.687117,0.0</coordinates></LineString><LineString><coordinates>-87.663317,41.692164,0.0 -87.66344,41.691984,0.0 -87.663518,41.691872,0.0 -87.663616,41.691733,0.0 -87.663736,41.691564,0.0 -87.663843,41.691412,0.0 -87.663948,41.691253,0.0</coordinates></LineString><LineString><coordinates>-87.663948,41.691253,0.0 -87.665265,41.691779,0.0</coordinates></LineString><LineString><coordinates>-87.663317,41.692164,0.0 -87.663186,41.692121,0.0 -87.663066,41.69211,0.0 -87.662734,41.692115,0.0 -87.662462,41.692117,0.0 -87.662388,41.692118,0.0 -87.662203,41.69212,0.0 -87.662038,41.692123,0.0 -87.66185,41.692125,0.0 -87.661598,41.692128,0.0 -87.66139,41.692131,0.0 -87.661385,41.692131,0.0 -87.661124,41.692135,0.0 -87.660834,41.692139,0.0 -87.660551,41.692144,0.0 -87.660152,41.69215,0.0 -87.65974,41.692156,0.0 -87.659171,41.692165,0.0 -87.658973,41.692169,0.0 -87.658821,41.692167,0.0 -87.658602,41.69217,0.0 -87.658268,41.692173,0.0 -87.657897,41.692174,0.0 -87.657569,41.69218,0.0 -87.657334,41.692183,0.0 -87.656981,41.69219,0.0 -87.6567,41.692194,0.0 -87.656364,41.692195,0.0 -87.655918,41.6922,0.0 -87.655564,41.692205,0.0 -87.655246,41.69221,0.0 -87.65493,41.692214,0.0 -87.654544,41.692219,0.0 -87.654208,41.692224,0.0 -87.653782,41.692229,0.0 -87.653382,41.692232,0.0 -87.653233,41.692234,0.0 -87.652905,41.692238,0.0 -87.652539,41.692242,0.0 -87.652114,41.692246,0.0</coordinates></LineString><LineString><coordinates>-87.663317,41.692164,0.0 -87.663186,41.692355,0.0 -87.663096,41.692481,0.0 -87.662999,41.692619,0.0 -87.662912,41.692742,0.0 -87.66281,41.692884,0.0 -87.662709,41.693023,0.0 -87.662586,41.693201,0.0 -87.662436,41.693417,0.0 -87.662374,41.693506,0.0 -87.662239,41.6937,0.0 -87.662131,41.693854,0.0 -87.662068,41.693943,0.0 -87.661923,41.694149,0.0 -87.661557,41.694669,0.0 -87.661423,41.694861,0.0 -87.661419,41.694866,0.0 -87.661318,41.695011,0.0 -87.661104,41.695319,0.0 -87.66095,41.69554,0.0 -87.660781,41.695773,0.0</coordinates></LineString></MultiGeometry>"
610385,MULTICULTURAL ACAD SCHOLARSHIP,99,"<MultiGeometry><LineString><coordinates>-87.734063,41.836417,0.0 -87.734275,41.836416,0.0 -87.734491,41.836415,0.0 -87.734635,41.836413,0.0 -87.734786,41.836412,0.0 -87.735105,41.836409,0.0 -87.735383,41.836406,0.0 -87.735686,41.836404,0.0 -87.735939,41.836401,0.0 -87.73621,41.836399,0.0 -87.736601,41.836396,0.0</coordinates></LineString><LineString><coordinates>-87.734032,41.834959,0.0 -87.734034,41.835073,0.0 -87.734039,41.835327,0.0 -87.734044,41.835549,0.0 -87.734048,41.835783,0.0 -87.734052,41.835964,0.0 -87.734056,41.836121,0.0 -87.734061,41.836298,0.0 -87.734061,41.836328,0.0 -87.734063,41.836417,0.0</coordinates></LineString><LineString><coordinates>-87.734063,41.836417,0.0 -87.734067,41.83658,0.0 -87.734078,41.836781,0.0 -87.73409,41.837014,0.0 -87.73409,41.837139,0.0 -87.734089,41.837206,0.0 -87.734089,41.83724,0.0 -87.734089,41.837359,0.0 -87.734094,41.837551,0.0 -87.734099,41.837744,0.0 -87.734104,41.837893,0.0 -87.73411,41.838067,0.0 -87.734116,41.838248,0.0 -87.734123,41.838406,0.0 -87.734129,41.838617,0.0 -87.734135,41.838806,0.0 -87.734144,41.839066,0.0 -87.73415,41.83924,0.0 -87.734157,41.839433,0.0 -87.734165,41.839644,0.0 -87.734172,41.839841,0.0 -87.734176,41.8401,0.0 -87.734181,41.840452,0.0</coordinates></LineString></MultiGeometry>"
